AnimalID,Timestamp,Classification,Age,Breed,Color,Image
101,2025-11-30T19:10:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T19:20:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T19:30:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T19:40:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T19:50:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T20:00:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T20:10:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T20:20:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T20:30:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T20:40:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T20:50:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T21:00:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T21:10:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T21:20:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T21:30:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T21:40:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T21:50:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T22:00:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T22:10:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T22:20:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T22:30:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T22:40:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T22:50:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T23:00:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T23:10:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T23:20:00.000Z,2,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T23:30:00.000Z,2,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T23:40:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-11-30T23:50:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T00:00:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T00:10:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T00:20:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T00:30:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T00:40:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T00:50:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T01:00:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T01:10:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T01:20:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T01:30:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T01:40:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T01:50:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T02:00:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T02:10:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T02:20:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T02:30:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T02:40:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T02:50:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T03:00:00.000Z,2,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T03:10:00.000Z,2,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T03:20:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T03:30:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T03:40:00.000Z,1,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T03:50:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T04:00:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T04:10:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T04:20:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T04:30:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T04:40:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
101,2025-12-01T04:50:00.000Z,0,2,Jersey,Brown,https://api.dicebear.com/7.x/avataaars/svg?seed=101
102,2025-11-30T05:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T05:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T05:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T05:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T05:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T05:50:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T06:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T06:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T06:20:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T06:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T06:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T06:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T07:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T07:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T07:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T07:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T07:40:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T07:50:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T08:00:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T08:10:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T08:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T08:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T08:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T08:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T09:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T09:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T09:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T09:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T09:40:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T09:50:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T10:00:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T10:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T10:20:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T10:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T10:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T10:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T11:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T11:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T11:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T11:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T11:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T11:50:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T12:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T12:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T12:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T12:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T12:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T12:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T13:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T13:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T13:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T13:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T13:40:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T13:50:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T14:00:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T14:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T14:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T14:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T14:40:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T14:50:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T15:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T15:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T15:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T15:30:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T15:40:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T15:50:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T16:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T16:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T16:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T16:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T16:40:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T16:50:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T17:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T17:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T17:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T17:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T17:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T17:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T18:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T18:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T18:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T18:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T18:40:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T18:50:00.000Z,2,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T19:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T19:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T19:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T19:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T19:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T19:50:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T20:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T20:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T20:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T20:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T20:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T20:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T21:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T21:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T21:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T21:30:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T21:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T21:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T22:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T22:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T22:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T22:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T22:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T22:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T23:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T23:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T23:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T23:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T23:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-11-30T23:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T00:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T00:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T00:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T00:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T00:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T00:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T01:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T01:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T01:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T01:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T01:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T01:50:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T02:00:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T02:10:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T02:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T02:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T02:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T02:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T03:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T03:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T03:20:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T03:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T03:40:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T03:50:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T04:00:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T04:10:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T04:20:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T04:30:00.000Z,0,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T04:40:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
102,2025-12-01T04:50:00.000Z,1,4,Holstein,Spotted,https://api.dicebear.com/7.x/avataaars/svg?seed=102
103,2025-11-30T05:00:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T05:10:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T05:20:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T05:30:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T05:40:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T05:50:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T06:00:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T06:10:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T06:20:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T06:30:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T06:40:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T06:50:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T07:00:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T07:10:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T07:20:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T07:30:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T07:40:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T07:50:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T08:00:00.000Z,0,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T08:10:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T08:20:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T08:30:00.000Z,2,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T08:40:00.000Z,2,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T08:50:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T09:00:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T09:10:00.000Z,1,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
103,2025-11-30T09:20:00.000Z,2,3,Jersey,Black/White,https://api.dicebear.com/7.x/avataaars/svg?seed=103
